"id","dim","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","condition"
"1809","2","403","403","403","403","403","403","403","403","403","403","403","403","403","403","403","403","403","403","403","403","403","403","403","403","403","403","403","403","403","403","402.1075","402","402","402","402","402","401","377","376","375","375","374.521","374","374","374","374","374","374","374","374","374","374","374","374","374","374","374","374","337","186.316","86.1280000000002","73.141","71","56.0545000000001","11","14.4700000000001","16","16","16","16","16","16","16","16","16","16","16","16","12","12","12","12.2389999999999","13","13","13","13","13","13","13","13","13","13","13","13","13","13","284.528","353.1145","381","390","394","267","267","267","267","267","267","267","267","267","267","267","267","267","267","267","267","267","267","267","267","267","267","267","267","267","267","267","267","267","267","267","267","267","267","267","267","267","264.397","262","262","262","262","262","262","262","262","262","262","262","262","262","262","262","262","262","262","262","262","246","214","216.624","226.859","229","221.703","214","215","214","214","213","213","213","213","213","213","213","213","213","213","244","282.403","294","302","303","310","310","310","310","310","310","310","307","305","305","304","304","346","558","549.81425","573","595","589","complex"
"1811","2","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","417.800003051758","636.412128051756","780.800003051758","694.800003051758","145.276003051758","-9.51837194824211","18.8000030517578","18.8000030517578","18.8000030517578","706.800003051758","708.800003051758","715.800003051758","717.800003051758","717.800003051758","717.800003051758","717.800003051758","717.800003051758","717.800003051758","717.800003051758","717.800003051758","717.800003051758","717.800003051758","717.800003051758","717.800003051758","717.800003051758","717.800003051758","717.800003051758","717.800003051758","717.800003051758","717.800003051758","526.800003051758","354.800003051758","388.800003051758","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","261","233.949625","214","209","181","167","167","167","168","223","225","243","243","243","243","243","244","244","244","352","352","352","353","354","355","355","355","355","355","355","530","601","586","complex"
"1815","2","413.5","413.5","413.5","413.5","405.400142857143","231.57625","203.5","154.276","-5.5","27.5","84.1362500000001","85.5","85.5","131.20425","243.22925","310.621875","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","358.619","330.8","285.698","284.5","197.5","145.74225","101.535","74.5","74.5","63.9122499999998","8.5","-0.5","-0.5","-0.5","-0.5","-0.5","-0.5","-0.5","-0.5","-0.5","-15.5","0.828124999999886","12.5","15.5","15.4039999999999","1.77024999999989","-0.5","35.5","35.5","40.1392499999999","27.5","11.5","3.5","2.5","15.5","16.5","16.5","16.5","16.5","16.5","16.5","17.5","17.5","17.5","17.5","17.5","17.5","17.5","17.5","17.5","17.5","43.3875","24.4486428571427","10.2645000000001","10.5","15.7830000000002","19.5","19.5","19.5","19.5","19.5","19.5","667.305857142867","588.192749999997","449.5","452.5","452.5","452.5","452.5","452.5","452.5","452.5","452.5","452.5","438.421999999998","395.395392857143","395.5","259","259","259","259","278.199714285714","271.5375","-31","-15.6727499999999","103","67","51.0575","51","51","70.401","62","57","48","48","48","48","48","48","48","48","55","62.4625","70","70","79","89.433","97","100","100","105.17625","127","131.379375","134","137","146.204071428571","163.15225","168","167","167","167","162","185.854375","193","194","207.150857142857","302.838000000001","328","289.273","289","244.057","221","218","218","211","211","211","211","211","211","211","211","211","211","211","211","211","211","211","211","211","211","283.2125","288.968214285714","266.471","265","264","264","264","264","264","264","264","233.119571428569","242.495000000001","295","296","296","296","296","296","296","296","296","296","528.024250000003","592.797714285714","594","simple"
"1817","2","404.5","404.5","404.5","404.5","404.5","404.5","404.5","404.5","404.5","404.5","404.5","404.5","404.5","404.5","404.5","404.5","404.5","403.5","402.5","398.5","395.5","392.5","390.5","388.5","388.5","388.5","388.5","388.5","388.5","388.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","311.09275","163.1875","107.34925","64.4799999999999","46.5","39.6039999999999","29.6609999999999","18.718","18.1375","17.5","25.5","25.5","39.1713750000006","166.414285714288","270.5","270.5","270.5","270.5","270.5","270.5","270.5","270.5","270.5","270.5","287.071125","324.5","358.5","369.5","387.5","392.5","395.5","395.5","395.5","395.5","269","269","269","269","269","269","269","269","269","269","269","269","269","269","269","269","269","269","270","271","272","273","274","275","275","275","275","275","275","275","276","276","276","276","276","276","276","276","276","276","276","276","276","276","276","276","276","276","276","276","276","276","276","276","276","276","276","276","276","276","276","276","276","276","276","276","276","239.86425","169.3825","143","128.99","119.047","114.104","111","109","109","109","129.611","130","143.671375000001","224.011428571429","243","243","243","243","243","243","243","243","408","408","460.635125","531","568","574","586","587","585","585","585","585","complex"
"1819","2","401.5","401.5","401.5","401.5","401.5","401.5","401.5","401.5","401.5","400.864857142857","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.5","393.31575","388.5","388.5","388.5","388.5","388.5","388.5","388.5","388.5","388.5","388.5","388.5","388.5","388.5","388.5","388.5","388.5","388.5","388.5","317.423249999999","217.380625","163.815","125.423625","83.56475","52.5","44.422","32.2687500000001","18.5","15.20425","14.5","13.5","13.5","13.5","13.5","13.63975","145.93","398.784375","466.7155","524.9455","526.5","526.5","526.5","526.5","526.5","526.5","526.5","526.5","525.5","525.5","525.5","524.613","509.4375","442.92625","401.9325","398.5","398.5","396.730625","393.5","392.36225","391.5","390.5","389.5","272","272","272","272","272","272","272","272","272","272","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","271","267","267","267","267","267","267","267","267","267","267","267","267","267","267","267","267","267","267","264","263.751875","247.0075","242","242","243","246","253.4875","257.478","260","260","262","262","262","262","262.559","279","279","270","269","268","268","268","268","268","268","268","268","496","496","496","496","506.85","547.362625","564.9425","568","570","576.336875","582","585","586","588","590","simple"
"1820","2","20","20","20","20","4.21499999999997","-5","-5","18","19","19","49.8214285714286","188.29","399.63","475.403125","418","416","416","416","416","416","416","416","433.4925","573.69375","613","613","613","613","632.9875","670.73625","551.39375","182","188","270.53625","315","316","317","454.970833333334","520","557.3075","704","209.0375","149","86.0562500000001","65","65","67","76.8950000000001","96.6800000000003","97","97","97","97","97","97","97","92.0499999999997","79.277142857143","103.707500000001","82.7706249999998","77","78","89","89","92","93","93","93","93","93","93","93.6849999999999","85","85","83","83","83","69","67","67","67","64","64","59.2112499999999","48","43","31","36","36","31","34","23.5650000000002","22","36.0018750000001","39.1975","22","19","13","206.121250000001","330.411875","409","333","333","333","333","238.01","208","208","136","135","135","100.3","49.365","87.6849999999999","46","63","57","56","56","56","56","56","56","39.5174999999998","33","41.8400000000001","42","42","42","61.0124999999999","40.0812500000002","84.55","96","85","61","59","59","62","95.2041666666667","70","67","58","110.79625","122","133.1275","146","146","120","119.4475","127","128","128","128","128","128","128","128","134.95","146.850357142857","141","179.95375","174","168","165","165","167.905","168","168","168","168","168","168","179.365","199","199","227","229","229","257","273","273","273","305","306","318","349","364.725","409.51","419","419","453.45625","471","501.87","497","387.608124999999","204.48625","128.85625","115","120","360.740000000002","502.51875","593","complex"
"1824","2","400.340026855469","438.765026855469","439.340026855469","415.380026855469","144.340026855469","101.440026855469","89.7000268554688","61.9700268554687","61.3400268554688","60.3400268554688","95.1900268554688","80.3400268554688","80.3400268554688","80.3400268554688","169.580026855469","234.765026855469","289.397169712612","348.790026855469","396.340026855469","469.060026855469","507.340026855469","583.674312569755","651.380026855469","573.760026855469","25.7800268554687","39.0900268554688","68.3400268554688","43.3400268554688","98.5400268554687","153.665026855469","196.840026855469","323.515026855469","407.900026855469","444.340026855469","479.330026855469","541.140026855469","613.980026855469","651.120026855469","686.900026855469","728.340026855469","504.740026855469","320.340026855469","291.825741141183","64.6300268554687","61.0200268554688","64.3400268554688","101.340026855469","103.520026855469","200.920026855469","270.870026855469","313.340026855469","313.340026855469","364.880026855469","370.340026855469","370.340026855469","370.340026855469","254.660026855469","96.3400268554688","121.330026855469","168.145026855469","243.640026855469","251.340026855469","251.060026855469","99.3400268554688","99.4200268554688","108.415026855469","95.7900268554688","93.3400268554688","97.3400268554688","97.3400268554688","100.340026855469","93.5350268554687","86.3400268554688","86.3400268554688","95.0100268554689","98.3400268554688","105.340026855469","105.340026855469","105.340026855469","123.835741141183","107.340026855469","80.1300268554685","58.3400268554688","55.3400268554688","48.3400268554688","43.4400268554688","33.3400268554688","28.3400268554688","28.3400268554688","28.3400268554688","28.3400268554688","28.3400268554688","28.3400268554688","28.3400268554688","28.3400268554688","17.3400268554688","17.3400268554688","192.105026855468","361.400026855469","400.794312569756","415.340026855469","230","146.24","135","135","65","59.525","51","28","27","27","24","33","36","36","46","52","57.04","63","62","51","43","43.2114285714286","47.17","60.93","82.14","91.625","101.23","76","69.84","65","68.4","82","60.92","57","60","60","65","71","67.08","65","126","127.46","125","155","141.8","136","132","130","126","127","121","121","124","124","124","124","164","162","162","164.46","177.7","181","181","214","216","215.45","232.58","253","258","284","291","318.683571428572","353","355.93","388.51","395","438","438","438.8","366.034285714283","230.4","175.435","154","152","144","138","131","126","126","126","126","126","126","126","126","117","116","357.215","508.24","573.660000000002","597","simple"
"1831","2","411","411","411","410","407","405","405","404","404","404","404","404","404","404","404","404","404","404","404","404","404","404","404","404","404","404","404","404","404","404","404","404","400","398","396","396","395","395","395","395","229.519999999999","105","123.816","133.912","91","92","92","92","92","92","92","92","92","92","92","92","92","92","92","67","48.9600000000002","57","85","85","85","85","85","85","80","33.6959999999999","10","10","13","13","22","22","23","23","23","23","23","23","23","23","22","22","24.1760000000002","250.872000000009","434","58","119","181.204000000001","265","286","286","286","284.664","342.570000000002","421","426.216","406","265","265","263.736","252","237.736","250","250","248","246","246","246","246","246","246","246","246","246","246","246","246","246","246","246","246","246","246","246","246","246","246","246","246","239","232","208","207","207","207","207","207","156.36","188","190.272","205.176","304","249","240","240","240","240","240","240","240","240","240","240","240","240","240","308.144","349.08","344","318.408","317","317","317","317","317","317","315","308","310","309","309","321","321","319","319","319","319","319","321","321","321","321.544","326","332.176","577.920000000006","642","269","319","315","322","322","322","323","348.672","536.228000000001","574","601.216","590","complex"
"1832","2","393.919998168945","393.919998168945","393.919998168945","393.919998168945","393.919998168945","393.919998168945","393.919998168945","393.919998168945","393.919998168945","393.919998168945","393.919998168945","393.919998168945","393.919998168945","393.919998168945","393.919998168945","393.919998168945","393.919998168945","393.919998168945","393.919998168945","393.919998168945","393.919998168945","393.919998168945","393.919998168945","393.919998168945","393.919998168945","393.919998168945","393.919998168945","393.919998168945","393.919998168945","393.919998168945","393.919998168945","393.919998168945","383.336998168945","308.281498168945","290.919998168945","290.919998168945","290.919998168945","290.919998168945","290.919998168945","297.855623168945","286.989998168945","277.919998168945","297.714248168945","299.919998168945","299.919998168945","305.919998168945","306.919998168945","306.919998168945","290.919998168945","290.872373168945","280.982498168945","265.230123168945","262.919998168945","261.919998168945","260.919998168945","260.919998168945","264.654998168945","302.317123168945","307.919998168945","308.187748168945","310.919998168945","311.919998168945","311.919998168945","311.919998168945","311.919998168945","311.919998168945","311.919998168945","288.790873168945","282.919998168945","282.919998168945","282.919998168945","282.919998168945","277.134998168945","272.240998168945","264.919998168945","222.698123168945","207.147498168946","82.0324981689464","52.9789981689455","-21.0800018310547","-20.8700018310547","8.91999816894531","8.91999816894531","8.91999816894531","17.9199981689453","12.9649981689454","9.91999816894531","10.9199981689453","10.9199981689453","10.9199981689453","108.109998168943","173.012998168945","181.919998168945","185.919998168945","186.919998168945","250.214998168944","389.717331502278","438.583748168945","428.919998168945","418.919998168945","415.919998168945","255","255","255","255","255","255","255","255","255","255","255","255","255","255","255","255","255","255","255","255","255","255","255","255","255","255","255","255","255","255","255","255","237.141","184.331375","160","160","160","160","269.13","189.446875","167.655","165","162","162","162","124.675625","120","118","149.88","186.777875","229.875","243.689875","244.049","266","267","267","266.445","253","253","253","253","253","253","253","253","253","253","222.3975","212","212","212","212","219.785","221","218","212","212","207.312","204","203.068625","203","203","203","203","207","208","207","206","206","206","234.402499999999","251.011625","253","438","438","513.226428571428","584.381333333333","604","581","579","583","simple"
"1833","2","406.5","406.5","406.5","406.5","406.5","406.5","406.5","406.5","406.5","406.5","406.5","406.5","406.5","406.5","406.5","406.5","406.5","406.5","406.5","406.5","406.5","406.5","406.5","406.5","406.5","406.5","406.5","406.5","406.5","406.5","406.5","406.5","408.5","408.5","408.5","408.5","408.5","401.5","312.5","312.5","312.5","312.5","312.5","312.5","312.5","312.5","312.5","312.5","312.5","312.5","312.5","312.5","312.5","312.5","312.5","312.5","312.5","312.5","312.5","312.5","244.5","209.5","210.5","211.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","210.5","308.5","382.5","378.5","379.5","397.5","397.5","398.5","398.5","398.5","398.5","398.5","398.5","398.5","400.5","401.5","417.5","418.5","422.116","391.5","385.5","269","269","269","269","269","269","269","269","269","269","269","269","269","269","269","269","269","269","269","269","269","269","269","269","269","269","269","269","269","269","269","269","272","272","276","276","276","284","267","265","264.79","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264","364","364","364","364","363","281.301","247","229","225","225","224","224","224","224","224","224","224","224","224","224","224","224","224","224","223","522","672","686","683","632","624","624","624","624","624","624","624","611.672","605","626","291","304","382.433999999999","607.655999999975","594","simple"
"1845","2","390","390","390","362.907125","358","358","437.19675","523","523","523","577.46875","642","642","643","642","642","642","642","642","642","638.9275","633","633","633","633","633","633","633","633","633","633","633","633","628","625","625","625","625","628","628","628","628","628","628","628","628","628","628","628","628","628","628","628","628","628","628","628","628","628","628","628","628","628","628","628","628","628","565.008428571428","307.246","205.280999999999","189","189","189","189","189","189.853125","180.878666666667","125.762875","46.2349999999997","28","18","17","17","17","17","17","18","18","18","18","119.43","189.544375","193","193","197.304000000001","294.408571428572","331.674000000001","391.255","398","402","402","265","265","265","379.639625","408","408","305.55525","276","276","276","267","265","265","262","261","261","261","261","261","261","259.11","236","236","236","236","236","236","236","236","236","236","236","236","237","236","236","236","236","227","224","224","224","224","224","224","224","224","224","224","224","224","224","224","224","224","224","224","224","224","224","224","224","224","224","224","224","224","188.011857142857","122","153.089","157","157","157","157","157","162.559375","227.234","283.539625","322.7765","329","335","334","334","317","317","315","314","314","314","314","472.0025","573.713750000001","581","581","581.538","608.027857142857","615","607.745","604","596","594","simple"
"1847","2","410","410","410","309.19","156","156","171.236857142857","153.1055","132","127","110.243333333333","91.8891428571429","17.095","26.7737321428571","35","34","7","12","12","12","12","12","12","12","12","12","12","12","12","12","18","17","14","14","7.50399999999999","-2.05500000000012","7","9","9","9","9","9","9","10","12","12","12","12","5.49386666666675","213.707","226.12","179","216.351428571428","375.662","389","389","389","389","389","389","389","388.1275","183.735000000001","46","81","33","90.7148571428566","189.4642","56.764","4.08553333333438","-22","2","14","14","18","10","16","16","16","16","16","16","16","16","16","16","21.1807999999984","342.93625","383.776","392","392","392","392","392","392","393","393","393","393","393","393","265","265","265","209.757","199","199","208","199","207.616","210","185","163.718571428571","132.076","81.6788035714287","75.1559999999999","80","140","131","120.0285","120","120","120","120","120","120","120","120","120","120","120","148.700714285714","167","167","167","200.228","227","218","216","216","216","216","216","216","220.561","261","263","263","263","315.162133333332","528.8702","596","623","622","615","611","601","601","601","601","601","601","597.957000000001","420","326","353","344","379.864571428571","469.7045","413.5976","335.055366666667","329","315","315","315","257.802","265","265","265","265","265","265","265","265","265","265","265","279.946799999998","613.949","602","598","598","598","598","598","598","593","589","588","586","585","592","complex"
"1857","2","397","397","397","306","186","186","186","186","186","186","186","186","186","186","186","186","186","186","186","186","186","186","186","186","186","186","186","186","186","186","186","186","186","126.69075","120","120","120","120","120","120","85","96","96","96","96","96","96","96","96","96","96","96","96","96","96","58.2312500000003","8.03999999999996","15","16","16","16","249","249","249","249","249","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","423","397","399","266","266","266","292","188","188","188","188","188","188","188","188","188","188","188","188","188","188","188","188","188","188","188","188","188","188","188","188","188","188","188","188","188","184.251","183","183","183","183","183","183","171","175","175","175","175","175","175","175","175","175","175","175","175","175","175","192.800625","207","217","214","214","214","232","232","232","232","232","232","232","232","232","232","232","232","232","232","232","232","232","232","232","232","232","232","232","232","232","232","232","232","232","232","232","232","232","232","232","232","232","533","605.632500000002","596","complex"
"1859","2","400","400","400","400","400","400","400","400","400","400","400","400","400","400","400","400","400","400","400","400","401.9175","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","404","302.155749999997","79.778","20.270125","16","15","7.51599999999996","4","-14.7950000000001","-23","-23","-19.0851249999999","-9","-6","-6","-10","-10","4","7.28800000000012","8","8","8","9.41700000000014","12","12","12","12","14.146625","15","15","14","14","9.5804999999998","17","30","29","29","18","16","16","16","16","16","16","16","16","16","116.875375000008","591","429.326874999999","398","405","405","403.238571428571","402","260","260","260","260","260","261","263","264","264","264","264","264","264","264","264","264","264","264","263","263","253.165","236","236","236","236","236","236","236","236","236","236","236","236","236","236","236","236","236","236","236","236","236","236","236","236","236","236","227.5025","171.784","175","175","177","179","179","179","179","179","177","176","173","173","187","200","203","207","207","207","207","211.417","224","225","225","225","237.467125","245","250","256","256","268.839","310.36625","317","321","321","316","315","315","315","315","315","315","315","315","315","336.503000000002","686","591.5875","581.574","602","602","598.916875","596","simple"
"1860","2","395","395","395","395","395","395","399.231","-40.256","-229","-229","-229","-229","-229","-229","-229","-229","-229","-229","-229","-229","-229","-229","-229","-229","-229","-229","-229","-229","-229","-229","-229","-229","-229","-229","-229","-229","-229","-229","-229","-229","-229","-229","-229","-243","-249.768","-251","-257","-258","-259","-259","-259","-259","-259","-259","-260","-260","-260","-260","-260","-260","-260","-260","-260","-260","-260","-260","-260","-260","-260","-260","-260","-260","-260","-260","-260","-258","-208.151999999999","-29","-29","-29","-29","-29","-29","-14.4859999999996","19","20","20","20","20","20","20","19","18","18","18","18","583.376","373.716","393","393","393","269","269","269","269","269","269","473.971","391.98","280","280","280","280","280","280","280","280","280","280","280","280","280","280","280","280","280","280","280","280","280","280","280","280","280","280","280","280","280","280","280","280","280","280","280","289","298.384","301","314","317.342","322","324","324","324","324","324","326","326","327","328","328","328","328","328","328","328","328","328","328","328","328","328","328","328","328","328","328","328","316.384","197","197","197","197","197","197","233.866000000001","334","322","322","322","321","321","321","321","320","320","320","320","634.656","596.716","592","592","593","simple"
"1863","2","390.399993896484","390.399993896484","390.399993896484","390.399993896484","390.399993896484","390.399993896484","320.469993896484","116.099993896484","67.3999938964844","67.3999938964844","67.3999938964844","143.939993896484","149.399993896484","150.399993896484","149.399993896484","149.399993896484","166.239993896484","210.957493896485","297.739993896484","193.649993896485","122.399993896484","122.399993896484","138.849993896484","208.489993896485","292.142851039342","228.774993896484","193.699993896484","182.399993896484","176.079993896484","220.459993896485","268.299993896484","351.399993896484","351.399993896484","406.189993896484","386.799993896484","356.399993896484","361.399993896484","297.399993896484","126.934993896485","54.3999938964844","49.3999938964844","100.399993896484","101.379993896484","110.399993896484","110.399993896484","306.937493896484","428.619993896485","543.399993896484","549.399993896484","549.399993896484","553.399993896484","565.399993896484","588.399993896484","588.399993896484","588.399993896484","588.399993896484","588.399993896484","588.399993896484","588.399993896484","588.399993896484","588.399993896484","523.274993896486","332.399993896484","256.229993896484","206.399993896484","249.799993896484","301.939993896484","334.399993896484","333.399993896484","310.519993896484","288.499993896484","307.399993896484","266.399993896484","111.849993896483","86.3399938964843","70.3999938964844","156.399993896484","160.659993896485","205.699993896485","312.909993896484","70.5499938964844","30.3999938964844","22.8199938964843","22.3999938964844","22.3999938964844","22.3999938964844","22.3999938964844","170.939993896486","491.579993896485","522.809993896484","542.399993896484","542.399993896484","562.399993896484","528.849993896483","486.959993896484","436.412493896484","401.219993896484","361.469993896484","369.639993896484","394.399993896484","393.399993896484","270","270","270","270","270","270","282.46","133.04","86","83","81.125","63.41","63","63","64","64","91.04","101","112.195","148","149","149","174.45","216.87","212.942857142857","232.875","241","237","236","252","243.3","229","229","255.7125","279.92","288","274.48","266","269","269","269","269","269","276","276","276","272","244","244","244","243.5","242","384","384","384","384","384","384","384","384","384","294.0475","289","254.59","244","226.45","224","223","222","222","268.1","277","272","264","264","264","264","264","264","264","264","264","264","264","264","264","264","264.06","317","274","290","290","442.72","510.230000000001","558.44","586.6625","597","602","597","592.5175","586","simple"
"1864","2","398.399993896484","398.399993896484","398.399993896484","398.399993896484","398.399993896484","398.399993896484","398.399993896484","398.399993896484","239.399993896484","239.399993896484","232.399993896484","29.3999938964844","-3.96800610351565","-29.6000061035156","-29.6000061035156","-29.6000061035156","-29.6000061035156","-29.6000061035156","-30.6000061035156","-15.6000061035156","-15.6000061035156","-15.6000061035156","-15.6000061035156","-15.6000061035156","-15.6000061035156","-15.6000061035156","-15.6000061035156","-15.6000061035156","-15.6000061035156","-15.6000061035156","-15.6000061035156","-15.6000061035156","3.57999389648558","-13.6000061035156","9.21199389648427","132.879993896485","359.503993896484","211.197993896484","37.2319938964851","63.3999938964844","106.399993896484","99.3999938964844","99.3999938964844","99.3999938964844","99.3999938964844","102.399993896484","102.399993896484","102.399993896484","102.399993896484","102.399993896484","102.399993896484","102.399993896484","102.399993896484","102.399993896484","101.399993896484","426.399993896484","424.399993896484","424.399993896484","428.399993896484","428.399993896484","428.399993896484","326.399993896484","270.399993896484","327.399993896484","327.399993896484","327.399993896484","327.399993896484","286.399993896484","286.399993896484","286.399993896484","286.399993896484","286.399993896484","286.399993896484","286.399993896484","286.399993896484","286.399993896484","286.399993896484","286.399993896484","104.007993896483","191.399993896484","191.399993896484","191.399993896484","191.399993896484","191.399993896484","191.399993896484","191.399993896484","191.399993896484","191.399993896484","191.399993896484","191.399993896484","191.399993896484","191.399993896484","180.423993896483","18.3999938964844","20.3999938964844","16.3999938964844","14.3999938964844","14.3999938964844","266.399993896484","271.399993896484","392.399993896484","262","262","262","262","262","262","262","262","263","263","279","330","316","307","307","307","307","307","295","281","281","281","281","281","281","281","281","281","281","281","281","281","306.495999999999","44.9939999999999","42.0940000000001","35","47","53","28","36","34","35","35","35","35","32","32","32","32","32","32","32","32","32","41","75","77","77","74","74","180","161","150","110","110","110","110","164","164","164","164","164","164","164","164","164","164","164","159","161","161","161","161","161","161","161","161","161","161","375","376","376","273","130.221999999999","162","165","165","165","519.984","413","596","complex"
"1867","2","396","396","396","396","396","395.835","388","387","387","386","384","383","383","383","383","382","382","381","381","381","381","381","379","379","379","379","379","379","379","379","378","376.059","376","376","376","376","376","376","376","376","376","361.541","212","144","135","18","15","11","11","19.7560000000005","81.75","244","335","335","335","336","338","339","339","339","339","339","339","339","339","339","339","338","338","338","338","334","331.008","331","331","331","331","330.98825","330","330","329","329","329","329","329","314.39","97","88","28.232","25.8104999999999","20.0099999999999","15","15","15","11","10","19.5920000000009","205.010000000006","363","378.083750000001","390","254","254","254","254","254","254","254","254","254","254","253","253","253","253","253","253","253","253","253","253","253","253","253","253","253","253","253","253","253","253","253","253","253","253","253","253","253","253","253","253","253","251.949","222","212","208","184","193","206","206","214.756","262.3","419","511","511","511","511","512","512","512","512","512","512","512","512","512","512","512","512","512","511.841","511","508.619","507","507","507","507","507","507","507","506","506","506","506","506","506","495.2925","395","384","348.696","331.242","307.01","304","304","304","265.4245","256","261.592000000001","447.408000000005","550","565.467000000001","584","complex"
"1873","2","414.5","414.5","414.5","414.5","414.5","414.5","685.9675","856.5","856.5","852.5","847.5","846.107","850.5","850.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","849.5","662.183499999994","-49.428125","-168.539","-177.5","-177.5","-177.5","-177.5","-177.5","-91.2449999999999","-37.5","-12.5","3.5","10.5","10.5","10.5","12.5","14.5","14.5","14.5","14.5","14.5","-51.6281250000006","-7.88899999999961","149.612499999999","287.299500000001","363.358875","387.5","267","267","267","267","267","267","295.9495","328","332","333","333","334.393","332","332","330","330","330","330","330","330","330","330","330","330","330","330","330","330","330","330","330","330","330","330","330","330","330","330","330","330","330","330","330","330","330","330","330","330","330","330","330","330","330","330","330","330","330","330","330","330","330","330","330","330","330","330","330","330","330","330","330","330","330","330","325.86625","327.271875","392.7665","397","397","397","397","397","381.6745","344.659625","319","315","315","315","315","314","314","314","314","314","314","366.075000000001","511.075","550.98625","576.49225","591","591","simple"
